Original_ID	ORF	GENENAME	COMMON	ENTREZID	Final_ID	Conversion_Method	Status
TAZ1	YPR140W	TAZ1	TAZ1	856262	TAZ1	GENENAME_found	SUCCESS
ATP14	YLR295C	ATP14	ATP14	851002	ATP14	GENENAME_found	SUCCESS
MMS2	YGL087C	MMS2	MMS2	852793	MMS2	GENENAME_found	SUCCESS
DPH5	YLR172C	DPH5	DPH5	850869	DPH5	GENENAME_found	SUCCESS
RTN1	YDR233C	RTN1	RTN1	851819	RTN1	GENENAME_found	SUCCESS
IDP3	YNL009W	IDP3	IDP3	855723	IDP3	GENENAME_found	SUCCESS
ALG1	YBR110W	ALG1	ALG1	852407	ALG1	GENENAME_found	SUCCESS
TUM1	YOR251C	TUM1	TUM1	854425	TUM1	GENENAME_found	SUCCESS
POL30	YBR088C	POL30	POL30	852385	POL30	GENENAME_found	SUCCESS
LSC2	YGR244C	LSC2	LSC2	853159	LSC2	GENENAME_found	SUCCESS
URA8	YJR103W	URA8	URA8	853567	URA8	GENENAME_found	SUCCESS
EMP24	YGL200C	EMP24	EMP24	852675	EMP24	GENENAME_found	SUCCESS
RSC8	YFR037C	RSC8	RSC8	850598	RSC8	GENENAME_found	SUCCESS
GAR1	YHR089C	GAR1	GAR1	856489	GAR1	GENENAME_found	SUCCESS
RCN2	YOR220W	RCN2	RCN2	854395	RCN2	GENENAME_found	SUCCESS
UBA2	YDR390C	UBA2	UBA2	851998	UBA2	GENENAME_found	SUCCESS
SRM1	YGL097W	SRM1	SRM1	852782	SRM1	GENENAME_found	SUCCESS
WBP1	YEL002C	WBP1	WBP1	856716	WBP1	GENENAME_found	SUCCESS
TDA10	YGR205W	TDA10	TDA10	853119	TDA10	GENENAME_found	SUCCESS
CAT5	YOR125C	CAT5	CAT5	854292	CAT5	GENENAME_found	SUCCESS
NOT3	YIL038C	NOT3	NOT3	854773	NOT3	GENENAME_found	SUCCESS
ALO1	YML086C	ALO1	ALO1	854888	ALO1	GENENAME_found	SUCCESS
SRV2	YNL138W	SRV2	SRV2	855584	SRV2	GENENAME_found	SUCCESS
RPN8	YOR261C	RPN8	RPN8	854435	RPN8	GENENAME_found	SUCCESS
EFM5	YGR001C	EFM5	EFM5	852884	EFM5	GENENAME_found	SUCCESS
APE3	YBR286W	APE3	APE3	852589	APE3	GENENAME_found	SUCCESS
LAM5	YFL042C	LAM5	LAM5	850501	LAM5	GENENAME_found	SUCCESS
MBB1	YJL199C	MBB1	MBB1	853240	MBB1	GENENAME_found	SUCCESS
DUO1	YGL061C	DUO1	DUO1	852819	DUO1	GENENAME_found	SUCCESS
SNQ2	YDR011W	SNQ2	SNQ2	851574	SNQ2	GENENAME_found	SUCCESS
PTC7	YHR076W	PTC7	PTC7	856475	PTC7	GENENAME_found	SUCCESS
RSC2	YLR357W	RSC2	RSC2	851071	RSC2	GENENAME_found	SUCCESS
CDC4	YFL009W	CDC4	CDC4	850539	CDC4	GENENAME_found	SUCCESS
TGL1	YKL140W	TGL1	TGL1	853717	TGL1	GENENAME_found	SUCCESS
RPD3	YNL330C	RPD3	RPD3	855386	RPD3	GENENAME_found	SUCCESS
TAF5	YBR198C	TAF5	TAF5	852497	TAF5	GENENAME_found	SUCCESS
HEM12	YDR047W	HEM12	HEM12	851617	HEM12	GENENAME_found	SUCCESS
SWI3	YJL176C	SWI3	SWI3	853264	SWI3	GENENAME_found	SUCCESS
GOR1	YNL274C	GOR1	GOR1	855447	GOR1	GENENAME_found	SUCCESS
MET10	YFR030W	MET10	MET10	850588	MET10	GENENAME_found	SUCCESS
PHO90	YJL198W	PHO90	PHO90	853241	PHO90	GENENAME_found	SUCCESS
YBR056W	YBR056W	NA	NA	852346	YBR056W	ORF_unchanged	SUCCESS
COQ8	YGL119W	COQ8	COQ8	852758	COQ8	GENENAME_found	SUCCESS
PIN4	YBL051C	PIN4	PIN4	852229	PIN4	GENENAME_found	SUCCESS
ARL3	YPL051W	ARL3	ARL3	856056	ARL3	GENENAME_found	SUCCESS
RIA1	YNL163C	RIA1	RIA1	855558	RIA1	GENENAME_found	SUCCESS
CCS1	YMR038C	CCS1	CCS1	855054	CCS1	GENENAME_found	SUCCESS
POL12	YBL035C	POL12	POL12	852245	POL12	GENENAME_found	SUCCESS
ATG27	YJL178C	ATG27	ATG27	853261	ATG27	GENENAME_found	SUCCESS
DED81	YHR019C	DED81	DED81	856412	DED81	GENENAME_found	SUCCESS
ERG2	YMR202W	ERG2	ERG2	855242	ERG2	GENENAME_found	SUCCESS
LYS4	YDR234W	LYS4	LYS4	851820	LYS4	GENENAME_found	SUCCESS
HEM13	YDR044W	HEM13	HEM13	851614	HEM13	GENENAME_found	SUCCESS
RSF2	YJR127C	RSF2	RSF2	853592	RSF2	GENENAME_found	SUCCESS
LAS17	YOR181W	LAS17	LAS17	854353	LAS17	GENENAME_found	SUCCESS
HEM14	YER014W	HEM14	HEM14	856733	HEM14	GENENAME_found	SUCCESS
CCR4	YAL021C	CCR4	CCR4	851212	CCR4	GENENAME_found	SUCCESS
ARF3	YOR094W	ARF3	ARF3	854261	ARF3	GENENAME_found	SUCCESS
DSE4	YNR067C	DSE4	DSE4	855804	DSE4	GENENAME_found	SUCCESS
GTT1	YIR038C	GTT1	GTT1	854856	GTT1	GENENAME_found	SUCCESS
RIF1	YBR275C	RIF1	RIF1	852578	RIF1	GENENAME_found	SUCCESS
PMT2	YAL023C	PMT2	PMT2	851210	PMT2	GENENAME_found	SUCCESS
CHO2	YGR157W	CHO2	CHO2	853061	CHO2	GENENAME_found	SUCCESS
PHO3	YBR092C	PHO3	PHO3	852389	PHO3	GENENAME_found	SUCCESS
ATP3	YBR039W	ATP3	ATP3	852327	ATP3	GENENAME_found	SUCCESS
DPB4	YDR121W	DPB4	DPB4	851699	DPB4	GENENAME_found	SUCCESS
ARG7	YMR062C	ARG7	ARG7	855084	ARG7	GENENAME_found	SUCCESS
SAK1	YER129W	SAK1	SAK1	856866	SAK1	GENENAME_found	SUCCESS
SYP1	YCR030C	SYP1	SYP1	850396	SYP1	GENENAME_found	SUCCESS
ADI1	YMR009W	ADI1	ADI1	855021	ADI1	GENENAME_found	SUCCESS
ENT2	YLR206W	ENT2	ENT2	850903	ENT2	GENENAME_found	SUCCESS
SDH7	YDR511W	SDH7	SDH7	852123	SDH7	GENENAME_found	SUCCESS
DSS4	YPR017C	DSS4	DSS4	856128	DSS4	GENENAME_found	SUCCESS
RCM1	YNL022C	RCM1	RCM1	855709	RCM1	GENENAME_found	SUCCESS
TRM732	YMR259C	TRM732	TRM732	855301	TRM732	GENENAME_found	SUCCESS
MET7	YOR241W	MET7	MET7	854415	MET7	GENENAME_found	SUCCESS
FIS1	YIL065C	FIS1	FIS1	854745	FIS1	GENENAME_found	SUCCESS
PUF6	YDR496C	PUF6	PUF6	852107	PUF6	GENENAME_found	SUCCESS
TRM44	YPL030W	TRM44	TRM44	856077	TRM44	GENENAME_found	SUCCESS
NFS1	YCL017C	NFS1	NFS1	850343	NFS1	GENENAME_found	SUCCESS
LTV1	YKL143W	LTV1	LTV1	853714	LTV1	GENENAME_found	SUCCESS
RRP42	YDL111C	RRP42	RRP42	851447	RRP42	GENENAME_found	SUCCESS
MET22	YOL064C	MET22	MET22	854090	MET22	GENENAME_found	SUCCESS
DOS2	YDR068W	DOS2	DOS2	851640	DOS2	GENENAME_found	SUCCESS
RGA2	YDR379W	RGA2	RGA2	851985	RGA2	GENENAME_found	SUCCESS
LEA1	YPL213W	LEA1	LEA1	855888	LEA1	GENENAME_found	SUCCESS
MCX1	YBR227C	MCX1	MCX1	852528	MCX1	GENENAME_found	SUCCESS
ERG5	YMR015C	ERG5	ERG5	855029	ERG5	GENENAME_found	SUCCESS
NMD3	YHR170W	NMD3	NMD3	856575	NMD3	GENENAME_found	SUCCESS
ARP8	YOR141C	ARP8	ARP8	854309	ARP8	GENENAME_found	SUCCESS
HOC1	YJR075W	HOC1	HOC1	853538	HOC1	GENENAME_found	SUCCESS
YTA12	YMR089C	YTA12	YTA12	855114	YTA12	GENENAME_found	SUCCESS
DIP5	YPL265W	DIP5	DIP5	855863	DIP5	GENENAME_found	SUCCESS
NOT5	YPR072W	NOT5	NOT5	856186	NOT5	GENENAME_found	SUCCESS
YVC1	YOR087W	YVC1	YVC1	854255	YVC1	GENENAME_found	SUCCESS
YCK1	YHR135C	YCK1	YCK1	856537	YCK1	GENENAME_found	SUCCESS
CHZ1	YER030W	CHZ1	CHZ1	856752	CHZ1	GENENAME_found	SUCCESS
MRPL17	YNL252C	MRPL17	MRPL17	855469	MRPL17	GENENAME_found	SUCCESS
TOM22	YNL131W	TOM22	TOM22	855592	TOM22	GENENAME_found	SUCCESS
PMT6	YGR199W	PMT6	PMT6	853113	PMT6	GENENAME_found	SUCCESS
TAF3	YPL011C	TAF3	TAF3	856096	TAF3	GENENAME_found	SUCCESS
PMT4	YJR143C	PMT4	PMT4	853608	PMT4	GENENAME_found	SUCCESS
KRI1	YNL308C	KRI1	KRI1	855408	KRI1	GENENAME_found	SUCCESS
PAH1	YMR165C	PAH1	PAH1	855201	PAH1	GENENAME_found	SUCCESS
YOR097C	YOR097C	NA	NA	854264	YOR097C	ORF_unchanged	SUCCESS
CYB5	YNL111C	CYB5	CYB5	855612	CYB5	GENENAME_found	SUCCESS
ETR1	YBR026C	ETR1	ETR1	852314	ETR1	GENENAME_found	SUCCESS
RPL9A	YGL147C	RPL9A	RPL9A	852730	RPL9A	GENENAME_found	SUCCESS
YMR31	YFR049W	YMR31	YMR31	850610	YMR31	GENENAME_found	SUCCESS
PGA3	YML125C	PGA3	PGA3	854914	PGA3	GENENAME_found	SUCCESS
GLO4	YOR040W	GLO4	GLO4	854205	GLO4	GENENAME_found	SUCCESS
NCP1	YHR042W	NCP1	NCP1	856438	NCP1	GENENAME_found	SUCCESS
BUG1	YDL099W	BUG1	BUG1	851459	BUG1	GENENAME_found	SUCCESS
YTA7	YGR270W	YTA7	YTA7	853186	YTA7	GENENAME_found	SUCCESS
IST3	YIR005W	IST3	IST3	854821	IST3	GENENAME_found	SUCCESS
CMR1	YDL156W	CMR1	CMR1	851399	CMR1	GENENAME_found	SUCCESS
DDP1	YOR163W	DDP1	DDP1	854334	DDP1	GENENAME_found	SUCCESS
TPA1	YER049W	TPA1	TPA1	856775	TPA1	GENENAME_found	SUCCESS
PSG1	NA	NA	NA	NA	PSG1	MANUAL_LOOKUP	SUCCESS
YSH1	YLR277C	YSH1	YSH1	850983	YSH1	GENENAME_found	SUCCESS
HNT2	YDR305C	HNT2	HNT2	851899	HNT2	GENENAME_found	SUCCESS
SUI1	YNL244C	SUI1	SUI1	855477	SUI1	GENENAME_found	SUCCESS
ARO10	YDR380W	ARO10	ARO10	851987	ARO10	GENENAME_found	SUCCESS
NPL3	YDR432W	NPL3	NPL3	852042	NPL3	GENENAME_found	SUCCESS
COG5	YNL051W	COG5	COG5	855676	COG5	GENENAME_found	SUCCESS
VTC3	YPL019C	VTC3	VTC3	856088	VTC3	GENENAME_found	SUCCESS
GGC1	YDL198C	GGC1	GGC1	851329	GGC1	GENENAME_found	SUCCESS
YBR197C	YBR197C	NA	NA	852496	YBR197C	ORF_unchanged	SUCCESS
YBL055C	YBL055C	NA	NA	852225	YBL055C	ORF_unchanged	SUCCESS
YJL049W	YJL049W	CHM7	CHM7	853398	CHM7	ORF_to_GENENAME	SUCCESS
NUP120	YKL057C	NUP120	NUP120	853808	NUP120	GENENAME_found	SUCCESS
KSP1	YHR082C	KSP1	KSP1	856482	KSP1	GENENAME_found	SUCCESS
SMD1	YGR074W	SMD1	SMD1	852964	SMD1	GENENAME_found	SUCCESS
ANP1	YEL036C	ANP1	ANP1	856675	ANP1	GENENAME_found	SUCCESS
LYS21	YDL131W	LYS21	LYS21	851425	LYS21	GENENAME_found	SUCCESS
FYV8	YGR196C	FYV8	FYV8	853110	FYV8	GENENAME_found	SUCCESS
KRR1	YCL059C	KRR1	KRR1	850298	KRR1	GENENAME_found	SUCCESS
PSH1	YOL054W	PSH1	PSH1	854102	PSH1	GENENAME_found	SUCCESS
GYP7	YDL234C	GYP7	GYP7	851364	GYP7	GENENAME_found	SUCCESS
NCR1	YPL006W	NCR1	NCR1	856101	NCR1	GENENAME_found	SUCCESS
YGR017W	YGR017W	NA	NA	852900	YGR017W	ORF_unchanged	SUCCESS
HSP31	YDR533C	HSP31	HSP31	852146	HSP31	GENENAME_found	SUCCESS
EMP47	YFL048C	EMP47	EMP47	850496	EMP47	GENENAME_found	SUCCESS
HXK1	YFR053C	HXK1	HXK1	850614	HXK1	GENENAME_found	SUCCESS
PCF11	YDR228C	PCF11	PCF11	851814	PCF11	GENENAME_found	SUCCESS
CIR1	YGR207C	CIR1	CIR1	853121	CIR1	GENENAME_found	SUCCESS
STT3	YGL022W	STT3	STT3	852862	STT3	GENENAME_found	SUCCESS
YGR054W	YGR054W	NA	NA	852945	YGR054W	ORF_unchanged	SUCCESS
TIF11	YMR260C	TIF11	TIF11	855302	TIF11	GENENAME_found	SUCCESS
TSR4	YOL022C	TSR4	TSR4	854136	TSR4	GENENAME_found	SUCCESS
YTA6	YPL074W	YTA6	YTA6	856031	YTA6	GENENAME_found	SUCCESS
KAE1	YKR038C	KAE1	KAE1	853910	KAE1	GENENAME_found	SUCCESS
CAB3	YKL088W	CAB3	CAB3	853774	CAB3	GENENAME_found	SUCCESS
YCR102C	YCR102C	NA	NA	850466	YCR102C	ORF_unchanged	SUCCESS
AKL1	YBR059C	AKL1	AKL1	852351	AKL1	GENENAME_found	SUCCESS
URN1	YPR152C	URN1	URN1	856275	URN1	GENENAME_found	SUCCESS
YPK2	YMR104C	YPK2	YPK2	855130	YPK2	GENENAME_found	SUCCESS
SDH6	YDR379C-A	SDH6	SDH6	851986	SDH6	GENENAME_found	SUCCESS
POR2	YIL114C	POR2	POR2	854692	POR2	GENENAME_found	SUCCESS
PPE1	YHR075C	PPE1	PPE1	856474	PPE1	GENENAME_found	SUCCESS
YIM1	YMR152W	YIM1	YIM1	855183	YIM1	GENENAME_found	SUCCESS
RRD2	YPL152W	RRD2	RRD2	855951	RRD2	GENENAME_found	SUCCESS
TRZ1	YKR079C	TRZ1	TRZ1	853954	TRZ1	GENENAME_found	SUCCESS
BYE1	YKL005C	BYE1	BYE1	853865	BYE1	GENENAME_found	SUCCESS
GPB1	YOR371C	GPB1	GPB1	854553	GPB1	GENENAME_found	SUCCESS
SCS7	YMR272C	SCS7	SCS7	855315	SCS7	GENENAME_found	SUCCESS
YRB2	YIL063C	YRB2	YRB2	854747	YRB2	GENENAME_found	SUCCESS
SIS1	YNL007C	SIS1	SIS1	855725	SIS1	GENENAME_found	SUCCESS
YML131W	YML131W	NA	NA	854908	YML131W	ORF_unchanged	SUCCESS
PEX19	YDL065C	PEX19	PEX19	851494	PEX19	GENENAME_found	SUCCESS
YBR085C-A	YBR085C-A	NA	NA	852381	YBR085C-A	ORF_unchanged	SUCCESS
BRE5	YNR051C	BRE5	BRE5	855787	BRE5	GENENAME_found	SUCCESS
AIM17	YHL021C	AIM17	AIM17	856365	AIM17	GENENAME_found	SUCCESS
MRD1	YPR112C	MRD1	MRD1	856228	MRD1	GENENAME_found	SUCCESS
YER079W	YER079W	NA	NA	856812	YER079W	ORF_unchanged	SUCCESS
MNL2	YLR057W	MNL2	MNL2	850746	MNL2	GENENAME_found	SUCCESS
ATG33	YLR356W	ATG33	ATG33	851070	ATG33	GENENAME_found	SUCCESS
YSA1	YBR111C	YSA1	YSA1	852408	YSA1	GENENAME_found	SUCCESS
SCC2	YDR180W	SCC2	SCC2	851761	SCC2	GENENAME_found	SUCCESS
GNT1	YOR320C	GNT1	GNT1	854498	GNT1	GENENAME_found	SUCCESS
YKL100C	YKL100C	YPF1	YPF1	853761	YPF1	ORF_to_GENENAME	SUCCESS
YLR352W	YLR352W	NA	NA	851066	YLR352W	ORF_unchanged	SUCCESS
STE4	YOR212W	STE4	STE4	854387	STE4	GENENAME_found	SUCCESS
ECM19	YLR390W	ECM19	ECM19	851106	ECM19	GENENAME_found	SUCCESS
RFC4	YOL094C	RFC4	RFC4	854059	RFC4	GENENAME_found	SUCCESS
SAC1	YKL212W	SAC1	SAC1	853668	SAC1	GENENAME_found	SUCCESS
GID8	YMR135C	GID8	GID8	855166	GID8	GENENAME_found	SUCCESS
TEF1	YPR080W	TEF1	TEF1	856195	TEF1	GENENAME_found	SUCCESS
YKL091C	YKL091C	NA	NA	853771	YKL091C	ORF_unchanged	SUCCESS
CYM1	YDR430C	CYM1	CYM1	852041	CYM1	GENENAME_found	SUCCESS
HRT3	YLR097C	HRT3	HRT3	850786	HRT3	GENENAME_found	SUCCESS
GON7	YJL184W	GON7	GON7	853255	GON7	GENENAME_found	SUCCESS
CWP1	YKL096W	CWP1	CWP1	853766	CWP1	GENENAME_found	SUCCESS
SPT15	YER148W	SPT15	SPT15	856891	SPT15	GENENAME_found	SUCCESS
CIS3	YJL158C	CIS3	CIS3	853282	CIS3	GENENAME_found	SUCCESS
YER134C	YER134C	NA	NA	856873	YER134C	ORF_unchanged	SUCCESS
HFD1	YMR110C	HFD1	HFD1	855137	HFD1	GENENAME_found	SUCCESS
YJL070C	YJL070C	NA	NA	853375	YJL070C	ORF_unchanged	SUCCESS
URA5	YML106W	URA5	URA5	854865	URA5	GENENAME_found	SUCCESS
MRPS17	YMR188C	MRPS17	MRPS17	855226	MRPS17	GENENAME_found	SUCCESS
EHD3	YDR036C	EHD3	EHD3	851606	EHD3	GENENAME_found	SUCCESS
GYP1	YOR070C	GYP1	GYP1	854236	GYP1	GENENAME_found	SUCCESS
UBC9	YDL064W	UBC9	UBC9	851495	UBC9	GENENAME_found	SUCCESS
MRP7	YNL005C	MRP7	MRP7	855727	MRP7	GENENAME_found	SUCCESS
YFH7	YFR007W	YFH7	YFH7	850558	YFH7	GENENAME_found	SUCCESS
KTR3	YBR205W	KTR3	KTR3	852504	KTR3	GENENAME_found	SUCCESS
HMT1	YBR034C	HMT1	HMT1	852322	HMT1	GENENAME_found	SUCCESS
SHE3	YBR130C	SHE3	SHE3	852427	SHE3	GENENAME_found	SUCCESS
YKR070W	YKR070W	NA	NA	853944	YKR070W	ORF_unchanged	SUCCESS
GEA1	YJR031C	GEA1	GEA1	853488	GEA1	GENENAME_found	SUCCESS
NOP7	YGR103W	NOP7	NOP7	852995	NOP7	GENENAME_found	SUCCESS
CDC21	YOR074C	CDC21	CDC21	854241	CDC21	GENENAME_found	SUCCESS
TIM54	YJL054W	TIM54	TIM54	853392	TIM54	GENENAME_found	SUCCESS
TRM7	YBR061C	TRM7	TRM7	852353	TRM7	GENENAME_found	SUCCESS
TIM50	YPL063W	TIM50	TIM50	856042	TIM50	GENENAME_found	SUCCESS
NOG1	YPL093W	NOG1	NOG1	856012	NOG1	GENENAME_found	SUCCESS
SVL3	YPL032C	SVL3	SVL3	856075	SVL3	GENENAME_found	SUCCESS
POL5	YEL055C	POL5	POL5	856655	POL5	GENENAME_found	SUCCESS
TDH1	YJL052W	TDH1	TDH1	853395	TDH1	GENENAME_found	SUCCESS
BDF2	YDL070W	BDF2	BDF2	851488	BDF2	GENENAME_found	SUCCESS
CAF16	YFL028C	CAF16	CAF16	850516	CAF16	GENENAME_found	SUCCESS
GCD14	YJL125C	GCD14	GCD14	853317	GCD14	GENENAME_found	SUCCESS
ALY2	YJL084C	ALY2	ALY2	853361	ALY2	GENENAME_found	SUCCESS
RTT103	YDR289C	RTT103	RTT103	851884	RTT103	GENENAME_found	SUCCESS
ISA2	YPR067W	ISA2	ISA2	856180	ISA2	GENENAME_found	SUCCESS
YDJ1	YNL064C	YDJ1	YDJ1	855661	YDJ1	GENENAME_found	SUCCESS
YCK2	YNL154C	YCK2	YCK2	855568	YCK2	GENENAME_found	SUCCESS
HRR25	YPL204W	HRR25	HRR25	855897	HRR25	GENENAME_found	SUCCESS
CBK1	YNL161W	CBK1	CBK1	855561	CBK1	GENENAME_found	SUCCESS
DUN1	YDL101C	DUN1	DUN1	851457	DUN1	GENENAME_found	SUCCESS
YIL002W-A	YIL002W-A	NA	NA	1466493	YIL002W-A	ORF_unchanged	SUCCESS
PUF2	YPR042C	PUF2	PUF2	856155	PUF2	GENENAME_found	SUCCESS
STE11	YLR362W	STE11	STE11	851076	STE11	GENENAME_found	SUCCESS
MPE1	YKL059C	MPE1	MPE1	853806	MPE1	GENENAME_found	SUCCESS
YPK3	YBR028C	YPK3	YPK3	852316	YPK3	GENENAME_found	SUCCESS
AYR1	YIL124W	AYR1	AYR1	854682	AYR1	GENENAME_found	SUCCESS
TAF4	YMR005W	TAF4	TAF4	855017	TAF4	GENENAME_found	SUCCESS
UTP25	YIL091C	UTP25	UTP25	854717	UTP25	GENENAME_found	SUCCESS
SNZ1	YMR096W	SNZ1	SNZ1	855121	SNZ1	GENENAME_found	SUCCESS
UTP13	YLR222C	UTP13	UTP13	850919	UTP13	GENENAME_found	SUCCESS
ASP1	YDR321W	ASP1	ASP1	851920	ASP1	GENENAME_found	SUCCESS
MGR3	YMR115W	MGR3	MGR3	855142	MGR3	GENENAME_found	SUCCESS
YHR127W	YHR127W	NA	NA	856528	YHR127W	ORF_unchanged	SUCCESS
CST26	YBR042C	CST26	CST26	852330	CST26	GENENAME_found	SUCCESS
EGT2	YNL327W	EGT2	EGT2	855389	EGT2	GENENAME_found	SUCCESS
YBP1	YBR216C	YBP1	YBP1	852517	YBP1	GENENAME_found	SUCCESS
ALE1	YOR175C	ALE1	ALE1	854346	ALE1	GENENAME_found	SUCCESS
NIF3	YGL221C	NIF3	NIF3	852651	NIF3	GENENAME_found	SUCCESS
NET1	YJL076W	NET1	NET1	853369	NET1	GENENAME_found	SUCCESS
DCP2	YNL118C	DCP2	DCP2	855605	DCP2	GENENAME_found	SUCCESS
NOP6	YDL213C	NOP6	NOP6	851313	NOP6	GENENAME_found	SUCCESS
ZDS1	YMR273C	ZDS1	ZDS1	855316	ZDS1	GENENAME_found	SUCCESS
MSI1	YBR195C	MSI1	MSI1	852494	MSI1	GENENAME_found	SUCCESS
MTC1	YJL123C	MTC1	MTC1	853319	MTC1	GENENAME_found	SUCCESS
MRP17	YKL003C	MRP17	MRP17	853867	MRP17	GENENAME_found	SUCCESS
MIC12	YBR262C	MIC12	MIC12	852566	MIC12	GENENAME_found	SUCCESS
EBP2	YKL172W	EBP2	EBP2	853682	EBP2	GENENAME_found	SUCCESS
SER3	YER081W	SER3	SER3	856814	SER3	GENENAME_found	SUCCESS
IGD1	YFR017C	IGD1	IGD1	850572	IGD1	GENENAME_found	SUCCESS
UNG1	YML021C	UNG1	UNG1	854987	UNG1	GENENAME_found	SUCCESS
COQ5	YML110C	COQ5	COQ5	854930	COQ5	GENENAME_found	SUCCESS
ERV46	YAL042W	ERV46	ERV46	851256	ERV46	GENENAME_found	SUCCESS
SMC3	YJL074C	SMC3	SMC3	853371	SMC3	GENENAME_found	SUCCESS
PTK2	YJR059W	PTK2	PTK2	853522	PTK2	GENENAME_found	SUCCESS
HIS4	YCL030C	HIS4	HIS4	850327	HIS4	GENENAME_found	SUCCESS
YLH47	YPR125W	YLH47	YLH47	856243	YLH47	GENENAME_found	SUCCESS
MRPL13	YKR006C	MRPL13	MRPL13	853875	MRPL13	GENENAME_found	SUCCESS
UBC1	YDR177W	UBC1	UBC1	851757	UBC1	GENENAME_found	SUCCESS
RPH1	YER169W	RPH1	RPH1	856916	RPH1	GENENAME_found	SUCCESS
YAT1	YAR035W	YAT1	YAT1	851285	YAT1	GENENAME_found	SUCCESS
COQ6	YGR255C	COQ6	COQ6	853170	COQ6	GENENAME_found	SUCCESS
CPS1	YJL172W	CPS1	CPS1	853267	CPS1	GENENAME_found	SUCCESS
NAN1	YPL126W	NAN1	NAN1	855977	NAN1	GENENAME_found	SUCCESS
RSC6	YCR052W	RSC6	RSC6	850419	RSC6	GENENAME_found	SUCCESS
GPP1	YIL053W	GPP1	GPP1	854758	GPP1	GENENAME_found	SUCCESS
GPP2	YER062C	GPP2	GPP2	856791	GPP2	GENENAME_found	SUCCESS
UTP5	YDR398W	UTP5	UTP5	852007	UTP5	GENENAME_found	SUCCESS
SXM1	YDR395W	SXM1	SXM1	852004	SXM1	GENENAME_found	SUCCESS
RCF1	YML030W	RCF1	RCF1	854978	RCF1	GENENAME_found	SUCCESS
SDO1	YLR022C	SDO1	SDO1	850709	SDO1	GENENAME_found	SUCCESS
BNI5	YNL166C	BNI5	BNI5	855555	BNI5	GENENAME_found	SUCCESS
SSO1	YPL232W	SSO1	SSO1	855844	SSO1	GENENAME_found	SUCCESS
BUD20	YLR074C	BUD20	BUD20	850763	BUD20	GENENAME_found	SUCCESS
FAR11	YNL127W	FAR11	FAR11	855596	FAR11	GENENAME_found	SUCCESS
RSC3	YDR303C	RSC3	RSC3	851897	RSC3	GENENAME_found	SUCCESS
BUD2	YKL092C	BUD2	BUD2	853770	BUD2	GENENAME_found	SUCCESS
NNF2	YGR089W	NNF2	NNF2	852980	NNF2	GENENAME_found	SUCCESS
CUZ1	YNL155W	CUZ1	CUZ1	855567	CUZ1	GENENAME_found	SUCCESS
SDS3	YIL084C	SDS3	SDS3	854725	SDS3	GENENAME_found	SUCCESS
NNT1	YLR285W	NNT1	NNT1	850991	NNT1	GENENAME_found	SUCCESS
YLF2	YHL014C	YLF2	YLF2	856372	YLF2	GENENAME_found	SUCCESS
POP1	YNL221C	POP1	POP1	855500	POP1	GENENAME_found	SUCCESS
SNX4	YJL036W	SNX4	SNX4	853416	SNX4	GENENAME_found	SUCCESS
DSF2	YBR007C	DSF2	DSF2	852292	DSF2	GENENAME_found	SUCCESS
MLP1	YKR095W	MLP1	MLP1	853970	MLP1	GENENAME_found	SUCCESS
MUK1	YPL070W	MUK1	MUK1	856035	MUK1	GENENAME_found	SUCCESS
ARP7	YPR034W	ARP7	ARP7	856146	ARP7	GENENAME_found	SUCCESS
AIM29	YKR074W	AIM29	AIM29	853949	AIM29	GENENAME_found	SUCCESS
TOR1	YJR066W	TOR1	TOR1	853529	TOR1	GENENAME_found	SUCCESS
VPS64	YDR200C	VPS64	VPS64	851781	VPS64	GENENAME_found	SUCCESS
GAS5	YOL030W	GAS5	GAS5	854127	GAS5	GENENAME_found	SUCCESS
FET3	YMR058W	FET3	FET3	855080	FET3	GENENAME_found	SUCCESS
GRX1	YCL035C	GRX1	GRX1	850322	GRX1	GENENAME_found	SUCCESS
PAN3	YKL025C	PAN3	PAN3	853843	PAN3	GENENAME_found	SUCCESS
YLL032C	YLL032C	NA	NA	850627	YLL032C	ORF_unchanged	SUCCESS
KCC4	YCL024W	KCC4	KCC4	850334	KCC4	GENENAME_found	SUCCESS
ADE4	YMR300C	ADE4	ADE4	855346	ADE4	GENENAME_found	SUCCESS
ARE2	YNR019W	ARE2	ARE2	855753	ARE2	GENENAME_found	SUCCESS
MGE1	YOR232W	MGE1	MGE1	854407	MGE1	GENENAME_found	SUCCESS
YPK1	YKL126W	YPK1	YPK1	853733	YPK1	GENENAME_found	SUCCESS
YGL039W	YGL039W	NA	NA	852844	YGL039W	ORF_unchanged	SUCCESS
ARE1	YCR048W	ARE1	ARE1	850415	ARE1	GENENAME_found	SUCCESS
UBP1	YDL122W	UBP1	UBP1	851435	UBP1	GENENAME_found	SUCCESS
ECM32	YER176W	ECM32	ECM32	856923	ECM32	GENENAME_found	SUCCESS
SSO2	YMR183C	SSO2	SSO2	855221	SSO2	GENENAME_found	SUCCESS
RPS9A	YPL081W	RPS9A	RPS9A	856024	RPS9A	GENENAME_found	SUCCESS
RPC19	YNL113W	RPC19	RPC19	855609	RPC19	GENENAME_found	SUCCESS
IRA2	YOL081W	IRA2	IRA2	854073	IRA2	GENENAME_found	SUCCESS
